index,sent_lat,sent_lon,received_lat,received_lon,received_snr,received_rssi
3897,32.72699738,-117.2282333,32.72869054,-117.2282333,-2,-113
3957,32.72699738,-117.228035,32.72869054,-117.228035,-1,-112
3987,32.72699738,-117.2282944,32.72869054,-117.2282944,2.5,-111
4061,32.72699738,-117.2282028,32.72869054,-117.2282028,3,-111
4083,32.72699738,-117.2282486,32.72869054,-117.2282486,-4.199999809,-116
4113,32.72699738,-117.2282562,32.728128,-117.2282562,5.800000191,-105
4131,32.72699738,-117.2282333,32.72869054,-117.2282333,-2,-115
4544,32.72699738,-117.228302,32.72671525,-117.228302,-3.5,-119
4599,32.72699738,-117.2282791,32.75171057,-117.2282791,-12.19999981,-122
4633,32.72699738,-117.2282944,32.72452943,-117.2282944,-8,-116
4751,32.72699738,-117.2282715,32.73186885,-117.2282715,-14.19999981,-132
4866,32.72699738,-117.2282944,32.73579456,-117.2282944,-8,-120
4875,32.72699738,-117.2282944,32.73579456,-117.2282944,-6.800000191,-120
4916,32.72699738,-117.2283249,32.72869054,-117.2283249,1.799999952,-109
5169,32.72699738,-117.2282257,32.72869054,-117.2282257,-7.800000191,-120
5210,32.72699738,-117.2282791,32.728128,-117.2282791,0,-113
5245,32.72699738,-117.2283707,32.72869054,-117.2283707,-5,-117
5261,32.72699738,-117.2282104,32.72869054,-117.2282104,-4,-117
5298,32.72699738,-117.2282181,32.72037261,-117.2282181,-2.799999952,-115
5325,32.72699738,-117.2282867,32.72037261,-117.2282867,-7.199999809,-115
5459,32.72699738,-117.2282257,32.72869054,-117.2282257,1.5,-109
5475,32.72699738,-117.2282333,32.72869054,-117.2282333,3.5,-106
5487,32.72699738,-117.2282257,32.72869054,-117.2282257,3.5,-107
5490,32.72699738,-117.2282104,32.72869054,-117.2282104,6.5,-104
5979,32.72699738,-117.2284317,32.72452943,-117.2284317,-13.5,-125
6238,32.72699738,-117.2284164,32.72037261,-117.2284164,-4.5,-114
6268,32.72699738,-117.2283783,32.72869054,-117.2283783,-5.5,-119
3630,32.72700119,-117.2283325,32.72869054,-117.2283325,0.5,-110
3662,32.72700119,-117.2282944,32.72869054,-117.2282944,6.800000191,-100
3678,32.72700119,-117.2283401,32.72869054,-117.2283401,3.5,-104
3807,32.72700119,-117.2283325,32.72869054,-117.2283325,1,-103
3949,32.72700119,-117.2282791,32.728128,-117.2282791,1.200000048,-107
3954,32.72700119,-117.2281952,32.72869054,-117.2281952,0.200000003,-113
4006,32.72700119,-117.2283173,32.73386694,-117.2283173,-12,-119
4060,32.72700119,-117.2282257,32.72869054,-117.2282257,-2.200000048,-112
4171,32.72700119,-117.228363,32.72869054,-117.228363,-6.800000191,-119
4177,32.72700119,-117.2283478,32.72869054,-117.2283478,-0.800000012,-112
4545,32.72700119,-117.228302,32.72452943,-117.228302,-2.200000048,-115
4611,32.72700119,-117.228302,32.72869054,-117.228302,8.800000191,-98
4630,32.72700119,-117.2282562,32.72869054,-117.2282562,6,-102
4632,32.72700119,-117.2282944,32.73579456,-117.2282944,-8.800000191,-118
4867,32.72700119,-117.2282944,32.72869054,-117.2282944,-7,-114
4895,32.72700119,-117.2282791,32.72869054,-117.2282791,0.200000003,-110
4919,32.72700119,-117.2283096,32.73386694,-117.2283096,-16.79999924,-119
4931,32.72700119,-117.2278061,32.72009811,-117.2278061,-11.5,-123
5203,32.72700119,-117.2282333,32.72869054,-117.2282333,-8.800000191,-122
5277,32.72700119,-117.2282104,32.72037261,-117.2282104,-4.199999809,-115
5293,32.72700119,-117.228241,32.72869054,-117.228241,2,-104
5398,32.72700119,-117.2282181,32.72869054,-117.2282181,-0.200000003,-112
5489,32.72700119,-117.2282028,32.72869054,-117.2282028,0.800000012,-110
5500,32.72700119,-117.228241,32.72869054,-117.228241,1.799999952,-109
5570,32.72700119,-117.2282257,32.72869054,-117.2282257,6.199999809,-105
5572,32.72700119,-117.2282791,32.72869054,-117.2282791,5.5,-106
5650,32.72700119,-117.2281723,32.72671525,-117.2281723,-14,-128
5656,32.72700119,-117.2282181,32.72037261,-117.2282181,-4.5,-113
5733,32.72700119,-117.2282791,32.72037261,-117.2282791,-5.199999809,-115
5951,32.72700119,-117.2283325,32.72037261,-117.2283325,-9.800000191,-115
6160,32.72700119,-117.2283859,32.72452943,-117.2283859,-9.800000191,-122
6162,32.72700119,-117.2283325,32.72312371,-117.2283325,-10.19999981,-121
6181,32.72700119,-117.2283707,32.72312371,-117.2283707,-12.19999981,-120
6237,32.72700119,-117.2285385,32.72312371,-117.2285385,-14.19999981,-119
6500,32.72700119,-117.2285538,32.728128,-117.2285538,5.800000191,-101
6570,32.72700119,-117.2283859,32.72312371,-117.2283859,-13.19999981,-127
3629,32.727005,-117.2283325,32.72869054,-117.2283325,1,-114
3720,32.727005,-117.2282791,32.72869054,-117.2282791,-8,-120
3790,32.727005,-117.2284012,32.72869054,-117.2284012,-0.200000003,-111
3843,32.727005,-117.2283096,32.73386694,-117.2283096,-12,-118
3895,32.727005,-117.228569,32.72869054,-117.228569,0.5,-112
4135,32.727005,-117.2283859,32.72869054,-117.2283859,2.5,-110
4572,32.727005,-117.2282562,32.72671525,-117.2282562,-1,-115
4612,32.727005,-117.2283096,32.72869054,-117.2283096,9.199999809,-99
4618,32.727005,-117.228302,32.74718145,-117.228302,-11.19999981,-118
4631,32.727005,-117.2282867,32.72671525,-117.2282867,-1,-115
4894,32.727005,-117.2282791,32.72869054,-117.2282791,-7.5,-120
5292,32.727005,-117.2282486,32.728128,-117.2282486,-6.5,-113
5322,32.727005,-117.2282104,32.72869054,-117.2282104,8,-103
5425,32.727005,-117.2282562,32.72445135,-117.2282562,-9.5,-120
5491,32.727005,-117.2282104,32.72869054,-117.2282104,4.199999809,-102
5617,32.727005,-117.2282639,32.728128,-117.2282639,4.199999809,-106
5655,32.727005,-117.2282181,32.72869054,-117.2282181,5.800000191,-104
6008,32.727005,-117.2279358,32.72869054,-117.2279358,6,-104
6024,32.727005,-117.2282867,32.72037261,-117.2282867,2.200000048,-108
6065,32.727005,-117.2282333,32.72869054,-117.2282333,1.200000048,-110
6078,32.727005,-117.228302,32.72869054,-117.228302,0,-111
6083,32.727005,-117.2283707,32.72869054,-117.2283707,-8.5,-118
6140,32.727005,-117.2283859,32.72312371,-117.2283859,-11.80000019,-125
6147,32.727005,-117.228302,32.73386694,-117.228302,-13.5,-118
6281,32.727005,-117.2283478,32.72452943,-117.2283478,-13,-124
6305,32.727005,-117.2283783,32.72037261,-117.2283783,-5.199999809,-114
6368,32.727005,-117.228363,32.72037261,-117.228363,-5.800000191,-114
6407,32.727005,-117.228302,32.72037261,-117.228302,-5.5,-114
3939,32.72700882,-117.2282181,32.728128,-117.2282181,7.5,-101
4091,32.72700882,-117.2282181,32.728128,-117.2282181,-0.200000003,-105
4552,32.72700882,-117.2283173,32.72869054,-117.2283173,8.800000191,-98
4555,32.72700882,-117.2283096,32.728128,-117.2283096,5,-104
4928,32.72700882,-117.228157,32.72869054,-117.228157,10,-92
5294,32.72700882,-117.2282486,32.72037261,-117.2282486,-2.799999952,-115
5321,32.72700882,-117.2282104,32.72037261,-117.2282104,-3.200000048,-112
5426,32.72700882,-117.2282562,32.72037261,-117.2282562,-4,-112
5476,32.72700882,-117.2282791,32.72671525,-117.2282791,-9.199999809,-125
5480,32.72700882,-117.2282486,32.72869054,-117.2282486,-5.800000191,-118
5501,32.72700882,-117.2282333,32.72671525,-117.2282333,-12.5,-128
5504,32.72700882,-117.2282181,32.72037261,-117.2282181,-5.199999809,-111
5509,32.72700882,-117.2282104,32.73386694,-117.2282104,-12.5,-117
5574,32.72700882,-117.2282562,32.72671525,-117.2282562,-11.80000019,-128
5609,32.72700882,-117.2282257,32.72869054,-117.2282257,5.800000191,-104
5681,32.72700882,-117.228241,32.72869054,-117.228241,3.799999952,-108
6023,32.72700882,-117.2282639,32.72671525,-117.2282639,-13,-128
6025,32.72700882,-117.228302,32.73386694,-117.228302,-11.19999981,-117
6043,32.72700882,-117.2283401,32.72869054,-117.2283401,0,-112
6139,32.72700882,-117.2283554,32.72869054,-117.2283554,-3.5,-116
6225,32.72700882,-117.2283783,32.72869054,-117.2283783,0,-113
6302,32.72700882,-117.2283783,32.72312371,-117.2283783,-10.19999981,-121
6397,32.72700882,-117.2282867,32.73386694,-117.2282867,-15.19999981,-119
6411,32.72700882,-117.228302,32.72312371,-117.228302,-9,-121
6574,32.72700882,-117.2283173,32.72037261,-117.2283173,-6.800000191,-115
3660,32.72701263,-117.2282944,32.72869054,-117.2282944,4.5,-104
3768,32.72701263,-117.2282486,32.72869054,-117.2282486,-3.799999952,-115
3793,32.72701263,-117.2282791,32.72869054,-117.2282791,-13.5,-125
3911,32.72701263,-117.2282639,32.72869054,-117.2282639,-3,-113
4029,32.72701263,-117.2284088,32.72869054,-117.2284088,3,-110
4059,32.72701263,-117.228241,32.72869054,-117.228241,-4.199999809,-117
4086,32.72701263,-117.2283249,32.72869054,-117.2283249,-2.200000048,-116
4182,32.72701263,-117.2279739,32.70989168,-117.2279739,-11.5,-118
4547,32.72701263,-117.2283173,32.75171057,-117.2283173,-8.800000191,-120
4551,32.72701263,-117.2283096,32.72671525,-117.2283096,-1.5,-116
4553,32.72701263,-117.2283096,32.73579456,-117.2283096,-10.19999981,-118
4613,32.72701263,-117.228302,32.72869054,-117.228302,4.5,-105
4629,32.72701263,-117.2282715,32.72869054,-117.2282715,-1.200000048,-113
4637,32.72701263,-117.2282867,32.73386694,-117.2282867,-15,-117
4897,32.72701263,-117.2282715,32.73386694,-117.2282715,-14.80000019,-117
5131,32.72701263,-117.2280121,32.72869054,-117.2280121,-5.199999809,-116
5295,32.72701263,-117.2282257,32.72671525,-117.2282257,-13.19999981,-128
5299,32.72701263,-117.2282486,32.72037261,-117.2282486,-1,-111
5326,32.72701263,-117.2282867,32.72869054,-117.2282867,3.5,-108
5435,32.72701263,-117.2282257,32.72869054,-117.2282257,-6,-117
5472,32.72701263,-117.2283096,32.72869054,-117.2283096,-1.5,-114
5492,32.72701263,-117.2282104,32.72671525,-117.2282104,-13,-127
5510,32.72701263,-117.2282181,32.72312371,-117.2282181,-13.80000019,-125
5512,32.72701263,-117.2282333,32.72671525,-117.2282333,-10.5,-125
5515,32.72701263,-117.2282104,32.73386694,-117.2282104,-15.80000019,-120
5517,32.72701263,-117.2282104,32.72037261,-117.2282104,-4,-114
5608,32.72701263,-117.2282181,32.72037261,-117.2282181,-3.200000048,-114
5657,32.72701263,-117.2282333,32.72671525,-117.2282333,-13,-129
5659,32.72701263,-117.2282257,32.72869054,-117.2282257,1.200000048,-109
5676,32.72701263,-117.2282562,32.73186885,-117.2282562,-15.5,-132
5678,32.72701263,-117.228241,32.72037261,-117.228241,-6.199999809,-114
5685,32.72701263,-117.2282486,32.72869054,-117.2282486,3.5,-108
5936,32.72701263,-117.228363,32.72869054,-117.228363,0.800000012,-112
6129,32.72701263,-117.2283707,32.72037261,-117.2283707,-4.199999809,-114
6151,32.72701263,-117.2283859,32.72312371,-117.2283859,-9.800000191,-121
6182,32.72701263,-117.2283249,32.72869054,-117.2283249,0,-111
6233,32.72701263,-117.228241,32.72869054,-117.228241,-7,-119
6250,32.72701263,-117.2281189,32.72312371,-117.2281189,-13,-124
6273,32.72701263,-117.228241,32.72869054,-117.228241,-0.200000003,-112
6369,32.72701263,-117.2283859,32.72312371,-117.2283859,-11,-121
6552,32.72701263,-117.2282944,32.72037261,-117.2282944,-4.199999809,-114
6603,32.72701263,-117.2283554,32.72869054,-117.2283554,7,-102
3637,32.72701645,-117.2282715,32.72869054,-117.2282715,4.199999809,-108
3867,32.72701645,-117.2285309,32.728128,-117.2285309,5.800000191,-101
3885,32.72701645,-117.2284012,32.72869054,-117.2284012,-0.800000012,-112
4097,32.72701645,-117.228302,32.72869054,-117.228302,-2.5,-115
4554,32.72701645,-117.2283096,32.74718145,-117.2283096,-7.800000191,-119
4616,32.72701645,-117.2282028,32.72869054,-117.2282028,4.800000191,-105
5281,32.72701645,-117.2282486,32.72869054,-117.2282486,1,-109
5291,32.72701645,-117.2282486,32.72869054,-117.2282486,6.800000191,-104
5297,32.72701645,-117.2282104,32.72452943,-117.2282104,-16,-127
5300,32.72701645,-117.228302,32.72312371,-117.228302,-16,-126
5485,32.72701645,-117.2282257,32.72037261,-117.2282257,-4.199999809,-113
5503,32.72701645,-117.228241,32.72037261,-117.228241,-4.5,-117
5511,32.72701645,-117.2282181,32.72869054,-117.2282181,0.200000003,-108
5513,32.72701645,-117.2282333,32.72452943,-117.2282333,-16,-121
5516,32.72701645,-117.2282028,32.73186885,-117.2282028,-15.19999981,-132
5610,32.72701645,-117.2282181,32.72869054,-117.2282181,4,-106
5619,32.72701645,-117.2282333,32.72671525,-117.2282333,-13,-127
5675,32.72701645,-117.228241,32.72869054,-117.228241,7,-103
5680,32.72701645,-117.2282333,32.728128,-117.2282333,5.5,-107
5682,32.72701645,-117.2282562,32.73186885,-117.2282562,-15.80000019,-132
5731,32.72701645,-117.2282639,32.73579456,-117.2282639,-14,-117
6027,32.72701645,-117.2283249,32.72037261,-117.2283249,2,-108
6044,32.72701645,-117.2282333,32.72869054,-117.2282333,4.199999809,-106
6052,32.72701645,-117.228302,32.73386694,-117.228302,-13.5,-116
6054,32.72701645,-117.2281952,32.73386694,-117.2281952,-11.5,-117
6136,32.72701645,-117.2283173,32.72869054,-117.2283173,-2.799999952,-115
6214,32.72701645,-117.2284012,32.72037261,-117.2284012,-5,-115
6274,32.72701645,-117.2282486,32.72869054,-117.2282486,0.200000003,-112
3632,32.72702026,-117.2282791,32.72869054,-117.2282791,5,-104
3658,32.72702026,-117.2282944,32.728128,-117.2282944,2.5,-111
3717,32.72702026,-117.2283401,32.72869054,-117.2283401,-0.200000003,-112
3792,32.72702026,-117.2282257,32.72869054,-117.2282257,4.199999809,-110
3902,32.72702026,-117.2282867,32.72869054,-117.2282867,-3.5,-116
3924,32.72702026,-117.2283478,32.72869054,-117.2283478,-3.799999952,-116
4134,32.72702026,-117.2282639,32.72869054,-117.2282639,-1.799999952,-113
4615,32.72702026,-117.2282562,32.72671525,-117.2282562,-1.799999952,-116
5198,32.72702026,-117.2282791,32.728128,-117.2282791,-1,-110
5217,32.72702026,-117.2283783,32.728128,-117.2283783,0,-111
5253,32.72702026,-117.2281952,32.728128,-117.2281952,-3,-114
5296,32.72702026,-117.2282181,32.73386694,-117.2282181,-16.20000076,-120
5308,32.72702026,-117.2282333,32.72869054,-117.2282333,-0.5,-112
5354,32.72702026,-117.2282333,32.72869054,-117.2282333,3.5,-107
5362,32.72702026,-117.2282104,32.72452943,-117.2282104,-14.19999981,-124
5385,32.72702026,-117.2282562,32.72671525,-117.2282562,-13,-127
5439,32.72702026,-117.228241,32.72671525,-117.228241,-15,-129
5452,32.72702026,-117.2280884,32.73386694,-117.2280884,-15.19999981,-120
5486,32.72702026,-117.2282333,32.72869054,-117.2282333,6,-104
5499,32.72702026,-117.2282257,32.72312371,-117.2282257,-13.5,-125
5514,32.72702026,-117.2282181,32.73386694,-117.2282181,-13.80000019,-117
5526,32.72702026,-117.2281952,32.72671525,-117.2281952,-8.199999809,-124
5550,32.72702026,-117.2282333,32.73386694,-117.2282333,-15,-119
5598,32.72702026,-117.2281876,32.72037261,-117.2281876,-5.5,-113
5607,32.72702026,-117.2282333,32.72869054,-117.2282333,6,-104
5622,32.72702026,-117.2282257,32.72869054,-117.2282257,6.800000191,-104
5654,32.72702026,-117.2282104,32.72037261,-117.2282104,-2.5,-112
5658,32.72702026,-117.2282333,32.73386694,-117.2282333,-16.20000076,-119
5684,32.72702026,-117.2282562,32.728128,-117.2282562,3.5,-106
6137,32.72702026,-117.2283096,32.72037261,-117.2283096,-5,-117
6146,32.72702026,-117.2283249,32.72037261,-117.2283249,-4,-114
6224,32.72702026,-117.2283783,32.72037261,-117.2283783,-7.199999809,-113
6280,32.72702026,-117.2283325,32.72869054,-117.2283325,1.799999952,-110
6575,32.72702026,-117.2284393,32.72312371,-117.2284393,-17.79999924,-130
6608,32.72702026,-117.2281342,32.728128,-117.2281342,-1,-114
3993,32.72702408,-117.2283096,32.72869054,-117.2283096,1.5,-110
4548,32.72702408,-117.2283173,32.72312371,-117.2283173,-14.19999981,-124
5239,32.72702408,-117.2282867,32.72869054,-117.2282867,-16.5,-129
5250,32.72702408,-117.2282104,32.72869054,-117.2282104,-14.5,-126
5301,32.72702408,-117.2283173,32.72869054,-117.2283173,0.200000003,-113
5304,32.72702408,-117.2282791,32.72869054,-117.2282791,4,-105
5310,32.72702408,-117.2282562,32.73386694,-117.2282562,-15.5,-121
5320,32.72702408,-117.2282104,32.72869054,-117.2282104,-0.200000003,-109
5327,32.72702408,-117.2282486,32.72037261,-117.2282486,-4.800000191,-114
5395,32.72702408,-117.2282562,32.72445135,-117.2282562,-11.19999981,-126
5399,32.72702408,-117.2282257,32.72445135,-117.2282257,-13.80000019,-124
5438,32.72702408,-117.228241,32.72671525,-117.228241,-9.199999809,-123
5450,32.72702408,-117.2282181,32.72869054,-117.2282181,1.200000048,-110
5460,32.72702408,-117.2282333,32.72312371,-117.2282333,-13.80000019,-124
5471,32.72702408,-117.2283096,32.72037261,-117.2283096,-3.200000048,-115
5479,32.72702408,-117.2282181,32.72869054,-117.2282181,3.200000048,-109
5537,32.72702408,-117.2282944,32.72869054,-117.2282944,-5.5,-114
5600,32.72702408,-117.2281876,32.72037261,-117.2281876,-3.5,-113
5606,32.72702408,-117.2282333,32.72869054,-117.2282333,0.200000003,-109
5611,32.72702408,-117.2282181,32.72869054,-117.2282181,-0.200000003,-112
5623,32.72702408,-117.2282257,32.72869054,-117.2282257,10.80000019,-99
5674,32.72702408,-117.2282486,32.728128,-117.2282486,5,-108
5677,32.72702408,-117.228241,32.73386694,-117.228241,-14.19999981,-118
6019,32.72702408,-117.2283096,32.72869054,-117.2283096,1,-111
6062,32.72702408,-117.2281799,32.72671525,-117.2281799,-14.80000019,-129
6406,32.72702408,-117.2282486,32.72869054,-117.2282486,2.5,-108
3677,32.72702789,-117.2282791,32.72869054,-117.2282791,6.199999809,-104
3693,32.72702789,-117.2284317,32.72869054,-117.2284317,4.800000191,-107
3760,32.72702789,-117.228302,32.72869054,-117.228302,5.800000191,-107
3868,32.72702789,-117.2284927,32.728128,-117.2284927,5.800000191,-102
4020,32.72702789,-117.2286301,32.72452943,-117.2286301,-15.80000019,-125
4151,32.72702789,-117.2282791,32.72869054,-117.2282791,2.5,-109
4309,32.72702789,-117.2282257,32.72037261,-117.2282257,-2.200000048,-97
4614,32.72702789,-117.2282791,32.72312371,-117.2282791,-11.19999981,-122
4899,32.72702789,-117.2283249,32.72869054,-117.2283249,-4,-117
5132,32.72702789,-117.2280579,32.728128,-117.2280579,3.5,-108
5290,32.72702789,-117.2282333,32.72037261,-117.2282333,-3.200000048,-114
5303,32.72702789,-117.2282867,32.72312371,-117.2282867,-15.5,-127
5307,32.72702789,-117.228241,32.72037261,-117.228241,-3,-115
5309,32.72702789,-117.2282486,32.72869054,-117.2282486,-0.200000003,-106
5311,32.72702789,-117.2282715,32.72869054,-117.2282715,-3,-116
5318,32.72702789,-117.228241,32.72869054,-117.228241,8.800000191,-105
5352,32.72702789,-117.2282257,32.72869054,-117.2282257,4.199999809,-104
5361,32.72702789,-117.2282028,32.72452943,-117.2282028,-11.5,-123
5366,32.72702789,-117.2282486,32.72869054,-117.2282486,-0.200000003,-113
5371,32.72702789,-117.2282333,32.72869054,-117.2282333,3.200000048,-104
5375,32.72702789,-117.2282486,32.72445135,-117.2282486,-9.199999809,-120
5394,32.72702789,-117.2282715,32.72869054,-117.2282715,1.799999952,-115
5400,32.72702789,-117.2282333,32.72869054,-117.2282333,6.800000191,-105
5437,32.72702789,-117.2282257,32.72037261,-117.2282257,-1.5,-113
5449,32.72702789,-117.2282257,32.73186885,-117.2282257,-17,-133
5474,32.72702789,-117.2282562,32.73579456,-117.2282562,-14.5,-119
5478,32.72702789,-117.228241,32.72037261,-117.228241,-4.5,-114
5484,32.72702789,-117.2282257,32.72869054,-117.2282257,3.200000048,-110
5519,32.72702789,-117.2282486,32.72869054,-117.2282486,5.800000191,-105
5525,32.72702789,-117.2282181,32.72671525,-117.2282181,-9.5,-125
5575,32.72702789,-117.2282791,32.72671525,-117.2282791,-8.800000191,-124
5599,32.72702789,-117.2281876,32.72037261,-117.2281876,-5,-115
5618,32.72702789,-117.2282562,32.72671525,-117.2282562,-12.80000019,-127
5620,32.72702789,-117.2282181,32.72037261,-117.2282181,-1.5,-113
5632,32.72702789,-117.228241,32.72869054,-117.228241,7,-104
5679,32.72702789,-117.228241,32.73386694,-117.228241,-16.20000076,-117
5683,32.72702789,-117.2282639,32.72671525,-117.2282639,-11.80000019,-126
5691,32.72702789,-117.2282333,32.72869054,-117.2282333,7,-101
5722,32.72702789,-117.2282333,32.72671525,-117.2282333,-13.80000019,-127
5735,32.72702789,-117.2282715,32.72869054,-117.2282715,4.800000191,-106
